unique_id,tm_score
pdbbind_3dxh,0.19684
pdbbind_3g1v,0.26217
pdbbind_4gzx,0.30456
pdbbind_4mlx,0.25913
pdbbind_6dyn,0.23208
pdbbind_6f6i,0.25434
pdbbind_6pvy,0.24664
pdbbind_6ssy,0.26058
pdbbind_1axz,0.25983
pdbbind_2nd0,0.15364
pdbbind_2w0x,0.28412
pdbbind_2wij,0.36017
pdbbind_3kab,0.20623
pdbbind_4nrm,0.23422
pdbbind_5cs6,0.81877
pdbbind_5d9p,0.30336
pdbbind_5flp,0.25634
pdbbind_5ijr,0.20098
pdbbind_1s5z,0.19725
pdbbind_3fty,0.36343
pdbbind_5mwo,0.28054
pdbbind_5osd,0.83348
pdbbind_6tim,0.26640
pdbbind_1br6,0.28886
pdbbind_1e6s,0.33393
pdbbind_1e72,0.33111
pdbbind_1evh,0.18719
pdbbind_1ew9,0.30827
pdbbind_1k1y,0.34157
pdbbind_1q5l,0.18502
pdbbind_1qwu,0.30469
pdbbind_1tog,0.28723
pdbbind_1x6u,0.28111
pdbbind_1zc9,0.31537
pdbbind_2bv4,0.17637
pdbbind_2ri9,0.32678
pdbbind_2uy3,0.29061
pdbbind_3aru,0.33870
pdbbind_3i8t,0.20313
pdbbind_4n5d,0.27564
pdbbind_4tyl,0.19518
pdbbind_4wn0,0.27310
pdbbind_5go2,0.17391
pdbbind_5n1y,0.25188
pdbbind_5ou2,0.27606
pdbbind_1px4,0.35382
pdbbind_2gmk,0.14892
pdbbind_3zsy,0.20920
pdbbind_4kc4,0.30239
pdbbind_4lm1,0.31043
pdbbind_4unp,0.23425
pdbbind_5ene,0.20186
pdbbind_5qay,0.25110
pdbbind_2r8q,0.33464
pdbbind_3qfz,0.32961
pdbbind_4b2l,0.26462
pdbbind_4k60,0.25935
pdbbind_4luo,0.17309
pdbbind_4qlk,0.33181
pdbbind_4y2u,0.28697
pdbbind_5o0a,0.21452
pdbbind_6er3,0.22474
pdbbind_6g9b,0.27594
pdbbind_1v2j,0.26869
pdbbind_2ndo,0.23601
pdbbind_3ta1,0.15072
pdbbind_4lm0,0.31046
pdbbind_4zij,0.24638
pdbbind_5oxl,0.31046
pdbbind_1l5s,0.38928
pdbbind_3t1l,0.20336
pdbbind_4egh,0.28391
pdbbind_4k66,0.24286
pdbbind_4wkt,0.29081
pdbbind_5yas,0.26886
pdbbind_1axr,0.38998
pdbbind_3ioe,0.30194
pdbbind_4jbl,0.28116
pdbbind_5jzs,0.28147
pdbbind_5kdf,0.22558
pdbbind_1bcu,0.06645
pdbbind_1g9t,0.21034
pdbbind_1x07,0.24169
pdbbind_2xgs,0.34142
pdbbind_3d52,0.36291
pdbbind_3ms4,0.38738
pdbbind_3tfu,0.27557
pdbbind_3zsx,0.21227
pdbbind_4eh7,0.75578
pdbbind_4fl1,0.96489
pdbbind_4yv0,0.29409
pdbbind_5moe,0.82960
pdbbind_5odu,0.16617
pdbbind_5yf1,0.28576
pdbbind_5z4o,0.25285
pdbbind_1ax1,0.25995
pdbbind_4f20,0.27474
pdbbind_5duw,0.20557
pdbbind_6ibk,0.32909
pdbbind_1d7j,0.17471
pdbbind_1k9r,0.08683
pdbbind_1lt6,0.19497
pdbbind_1o4e,0.20328
pdbbind_1phw,0.27540
pdbbind_1tpw,0.27794
pdbbind_1zd2,0.30021
pdbbind_1zd3,0.30174
pdbbind_2aq7,0.34790
pdbbind_2aqb,0.34608
pdbbind_2hd1,0.31265
pdbbind_2uxx,0.27241
pdbbind_2vw2,0.30039
pdbbind_2w0s,0.24746
pdbbind_2xml,0.27635
pdbbind_3aaq,0.30586
pdbbind_3avg,0.20838
pdbbind_3avh,0.21266
pdbbind_3avi,0.21988
pdbbind_3avj,0.20790
pdbbind_3avk,0.21205
pdbbind_3avm,0.20783
pdbbind_3avn,0.21293
pdbbind_3ch9,0.29003
pdbbind_3gv6,0.12922
pdbbind_3h2c,0.28632
pdbbind_3hcm,0.18897
pdbbind_3i90,0.13139
pdbbind_3i91,0.12940
pdbbind_3l7g,0.30549
pdbbind_3n1v,0.33846
pdbbind_3n1w,0.30419
pdbbind_3n3l,0.30084
pdbbind_3n45,0.32136
pdbbind_4b6f,0.30758
pdbbind_4ddh,0.31259
pdbbind_4gj8,0.32874
pdbbind_4gj9,0.32001
pdbbind_4j58,0.22602
pdbbind_4jss,0.26070
pdbbind_4mrw,0.31235
pdbbind_4msa,0.31310
pdbbind_4np3,0.19285
pdbbind_4ojq,0.30117
pdbbind_4oue,0.28907
pdbbind_4tz8,0.21981
pdbbind_4u6e,0.31101
pdbbind_4ucr,0.30902
pdbbind_4x13,0.23095
pdbbind_5ejw,0.12002
pdbbind_5g45,0.30245
pdbbind_5ggp,0.25409
pdbbind_5l96,0.19731
pdbbind_5mgg,0.19612
pdbbind_5mgl,0.20623
pdbbind_5mgm,0.20754
pdbbind_5mt0,0.25106
pdbbind_5mt4,0.25967
pdbbind_5oul,0.83150
pdbbind_5v19,0.79973
pdbbind_5vdo,0.32567
pdbbind_5vdr,0.32579
pdbbind_5vds,0.30536
pdbbind_6bsx,0.22454
pdbbind_6hov,0.22293
pdbbind_1i2s,0.33196
pdbbind_1pzp,0.33144
pdbbind_3msc,0.38994
pdbbind_4kc2,0.30284
pdbbind_5c7a,0.18774
pdbbind_5fe7,0.21449
pdbbind_5l98,0.20601
pdbbind_5os1,0.82999
pdbbind_1pzo,0.32813
pdbbind_2wk6,0.32204
pdbbind_4a4e,0.11553
pdbbind_4cjp,0.20509
pdbbind_4i7j,0.26828
pdbbind_5gmu,0.15981
pdbbind_5l99,0.19889
pdbbind_5tg4,0.26011
pdbbind_6dlx,0.25084
pdbbind_6efj,0.25836
pdbbind_6mey,0.32895
pdbbind_6oh3,0.34258
pdbbind_6pg3,0.28710
pdbbind_6phx,0.37100
pdbbind_188l,0.26438
pdbbind_1jlr,0.26052
pdbbind_2a3b,0.29613
pdbbind_2pnc,0.38124
pdbbind_4ab9,0.26574
pdbbind_4b0b,0.22063
pdbbind_4b5t,0.24934
pdbbind_4b5w,0.24771
pdbbind_4k2y,0.27094
pdbbind_4pd9,0.32962
pdbbind_6mv3,0.21624
pdbbind_6sy7,0.27476
pdbbind_2xoi,0.19666
pdbbind_3f33,0.25526
pdbbind_3ry8,0.29709
pdbbind_4b32,0.26482
pdbbind_4bt4,0.25518
pdbbind_4cp5,0.19472
pdbbind_4gwk,0.32386
pdbbind_4yuy,0.28298
pdbbind_5ehi,0.28868
pdbbind_2qcm,0.25909
pdbbind_3c2o,0.25548
pdbbind_3pwk,0.33902
pdbbind_3zxe,0.19897
pdbbind_4gnf,0.16775
pdbbind_4joh,0.15373
pdbbind_4lkq,0.31075
pdbbind_4u7o,0.25078
pdbbind_4ucu,0.30738
pdbbind_4wet,0.24533
pdbbind_5wxp,0.24686
pdbbind_5ze6,0.30672
pdbbind_6mmo,0.17431
pdbbind_6q6f,0.27052
pdbbind_1ahy,0.26991
pdbbind_2ha7,0.35717
pdbbind_2pvv,0.36125
pdbbind_2vc7,0.27070
pdbbind_3av9,0.19395
pdbbind_3zzh,0.29540
pdbbind_4cj4,0.20638
pdbbind_4wyp,0.19540
pdbbind_5orz,0.83053
pdbbind_6gj5,0.21709
pdbbind_6gxw,0.34027
pdbbind_187l,0.26395
pdbbind_1tnh,0.26713
pdbbind_1v2u,0.26554
pdbbind_1v2v,0.26643
pdbbind_2c6g,0.34876
pdbbind_2n8t,0.09957
pdbbind_3d8z,0.19640
pdbbind_3n35,0.25730
pdbbind_4b33,0.26495
pdbbind_4mrd,0.20570
pdbbind_6mnv,0.34079
pdbbind_1z34,0.25510
pdbbind_2fzg,0.25096
pdbbind_3a73,0.36510
pdbbind_3tay,0.23797
pdbbind_3w07,0.26245
pdbbind_4qll,0.33424
pdbbind_5l8o,0.18854
pdbbind_1toj,0.28279
pdbbind_2j9h,0.28227
pdbbind_3mrx,0.38776
pdbbind_4ipn,0.33478
pdbbind_4lhm,0.33434
pdbbind_4ms0,0.31001
pdbbind_5jzb,0.28328
pdbbind_5lsh,0.18181
pdbbind_5mxk,0.28868
pdbbind_5os5,0.83119
pdbbind_6pic,0.33217
pdbbind_1bxr,0.38052
pdbbind_1f8d,0.30703
pdbbind_1hxk,0.35554
pdbbind_1ikt,0.17575
pdbbind_1il9,0.28440
pdbbind_1jt1,0.27987
pdbbind_1l83,0.26380
pdbbind_1m83,0.29762
pdbbind_1uz4,0.31473
pdbbind_1way,0.07011
pdbbind_220l,0.26135
pdbbind_223l,0.25811
pdbbind_2jbu,0.32957
pdbbind_2jqk,0.18527
pdbbind_2q8i,0.32980
pdbbind_2qcd,0.25701
pdbbind_2rnx,0.21560
pdbbind_3d8y,0.19644
pdbbind_3jzh,0.32027
pdbbind_3k26,0.31991
pdbbind_4abe,0.26636
pdbbind_5afl,0.21396
pdbbind_5o4t,0.19931
pdbbind_5qaw,0.26179
pdbbind_5qaz,0.26240
pdbbind_5uah,0.35638
pdbbind_6fg6,0.20257
pdbbind_6gzy,0.24664
pdbbind_6uhu,0.39385
pdbbind_2v2c,0.28298
pdbbind_3nba,0.20978
pdbbind_4yas,0.26878
pdbbind_6byk,0.27642
pdbbind_6ce8,0.18299
pdbbind_6m7i,0.33381
pdbbind_6pht,0.32854
pdbbind_2qtn,0.23744
pdbbind_2sim,0.31031
pdbbind_2w08,0.22054
pdbbind_3iob,0.31304
pdbbind_3kqp,0.27605
pdbbind_3muk,0.22573
pdbbind_3px9,0.27856
pdbbind_4c71,0.32176
pdbbind_4d8a,0.28491
pdbbind_4llj,0.31141
pdbbind_4mi9,0.38900
pdbbind_4n8q,0.35742
pdbbind_5i38,0.27982
pdbbind_5yij,0.26837
pdbbind_1kti,0.38609
pdbbind_1ywi,0.06514
pdbbind_2c57,0.23271
pdbbind_2wig,0.36146
pdbbind_2xog,0.18476
pdbbind_3axz,0.26487
pdbbind_3ms7,0.38726
pdbbind_4k67,0.24635
pdbbind_5aqv,0.31313
pdbbind_5ehg,0.28846
pdbbind_5osl,0.83072
pdbbind_2xp5,0.20623
pdbbind_3as2,0.33142
pdbbind_4b4n,0.20729
pdbbind_4umc,0.29753
pdbbind_5wi0,0.26171
pdbbind_6exs,0.35922
pdbbind_6mdq,0.39295
pdbbind_3nik,0.14711
pdbbind_4c6z,0.31907
pdbbind_5ory,0.83080
pdbbind_1moq,0.32321
pdbbind_1t48,0.28279
pdbbind_1wcc,0.76164
pdbbind_2wi2,0.26632
pdbbind_2wi3,0.26512
pdbbind_3blu,0.28127
pdbbind_3dla,0.28574
pdbbind_3muz,0.35302
pdbbind_3nil,0.14416
pdbbind_3nuy,0.82168
pdbbind_4bhf,0.29775
pdbbind_4gby,0.33870
pdbbind_4k5p,0.33375
pdbbind_4nrq,0.23521
pdbbind_4qp6,0.80951
pdbbind_4tz2,0.21747
pdbbind_5qal,0.25516
pdbbind_6hgr,0.23401
pdbbind_6phz,0.32629
pdbbind_6q4e,0.75316
pdbbind_3mtd,0.39260
pdbbind_3nf7,0.20818
pdbbind_3ta0,0.16895
pdbbind_4d2d,0.34405
pdbbind_4epy,0.24365
pdbbind_4h42,0.25313
pdbbind_5ai4,0.30235
pdbbind_5ma7,0.37483
pdbbind_6pvz,0.24738
pdbbind_1osv,0.27756
pdbbind_1tsi,0.26146
pdbbind_2c90,0.07436
pdbbind_2f10,0.32543
pdbbind_2p3i,0.20166
pdbbind_3d9m,0.22080
pdbbind_3g1d,0.26311
pdbbind_3gx0,0.28776
pdbbind_3nyd,0.29798
pdbbind_4k7n,0.25064
pdbbind_5eh7,0.25416
pdbbind_5fni,0.25433
pdbbind_5qaj,0.26254
pdbbind_5xg5,0.21140
pdbbind_5z9e,0.25551
pdbbind_5zlf,0.29014
pdbbind_1c5o,0.07683
pdbbind_1gzc,0.26483
pdbbind_1pzj,0.14898
pdbbind_1utn,0.26703
pdbbind_2ggx,0.23053
pdbbind_2qcf,0.25952
pdbbind_3d1v,0.27856
pdbbind_4avs,0.23100
pdbbind_4b5s,0.26251
pdbbind_4nyj,0.23913
pdbbind_5ak6,0.29824
pdbbind_5eok,0.32540
pdbbind_5fnd,0.28399
pdbbind_5i25,0.32826
pdbbind_5ybi,0.29990
pdbbind_6b0v,0.23504
pdbbind_6d9x,0.28808
pdbbind_6poi,0.25029
pdbbind_3fcl,0.29705
pdbbind_4i7p,0.26857
pdbbind_4n3w,0.25066
pdbbind_4wey,0.24695
pdbbind_6gbe,0.17959
pdbbind_1gz9,0.25673
pdbbind_2ohm,0.34134
pdbbind_2r0h,0.20426
pdbbind_3nus,0.82213
pdbbind_4lpf,0.24395
pdbbind_5aqt,0.31971
pdbbind_5cp9,0.23299
pdbbind_5dtt,0.26280
pdbbind_5h1u,0.26978
pdbbind_5m4q,0.32612
pdbbind_5mby,0.35293
pdbbind_5orx,0.82923
pdbbind_5qaf,0.26235
pdbbind_1imx,0.10621
pdbbind_1jys,0.24163
pdbbind_1o4d,0.20368
pdbbind_1o4f,0.20080
pdbbind_1ysg,0.21568
pdbbind_2fyv,0.35291
pdbbind_2j27,0.27338
pdbbind_2vw1,0.29980
pdbbind_3c14,0.26325
pdbbind_3lcu,0.25161
pdbbind_3mfw,0.27887
pdbbind_3qw6,0.36656
pdbbind_3tf7,0.30277
pdbbind_3zlv,0.36021
pdbbind_3zly,0.77659
pdbbind_4c70,0.32295
pdbbind_4eky,0.38625
pdbbind_4g93,0.22048
pdbbind_4hv7,0.28693
pdbbind_4mrz,0.31274
pdbbind_4oyo,0.33537
pdbbind_4y5i,0.28963
pdbbind_5mod,0.82908
pdbbind_5ok3,0.82958
pdbbind_5qa5,0.23771
pdbbind_5vfn,0.18830
pdbbind_6eji,0.31583
pdbbind_6g25,0.18576
pdbbind_2b4m,0.25284
pdbbind_2y67,0.30769
pdbbind_3avf,0.20811
pdbbind_3h06,0.25072
pdbbind_3nf6,0.21284
pdbbind_4eh3,0.75144
pdbbind_4nmr,0.15252
pdbbind_4orx,0.20378
pdbbind_4ory,0.20437
pdbbind_185l,0.26359
pdbbind_1vjd,0.31586
pdbbind_2jbv,0.31743
pdbbind_2o9v,0.12049
pdbbind_3blt,0.28579
pdbbind_3bm8,0.28551
pdbbind_3nf9,0.20935
pdbbind_3obq,0.21868
pdbbind_4gng,0.15528
pdbbind_5ggk,0.23562
pdbbind_5qaq,0.26267
pdbbind_5v2l,0.30215
pdbbind_6f5u,0.23868
pdbbind_1v2r,0.26729
pdbbind_2ay3,0.28707
pdbbind_2cle,0.24923
pdbbind_2clf,0.24913
pdbbind_2clm,0.24455
pdbbind_2hwg,0.31741
pdbbind_2n7b,0.19406
pdbbind_2qwc,0.30236
pdbbind_2xah,0.28875
pdbbind_3pjg,0.30079
pdbbind_3qvu,0.31482
pdbbind_4aji,0.32172
pdbbind_4k3m,0.28039
pdbbind_4mjr,0.29731
pdbbind_4n98,0.28017
pdbbind_4nym,0.23990
pdbbind_5av0,0.83158
pdbbind_5btx,0.23529
pdbbind_5dts,0.26146
pdbbind_5dva,0.26147
pdbbind_5fpk,0.25939
pdbbind_5l8t,0.20677
pdbbind_5vkm,0.22321
pdbbind_6fn9,0.27948
pdbbind_6knh,0.26746
pdbbind_2hrm,0.17629
pdbbind_2lsp,0.19763
pdbbind_2ycm,0.28726
pdbbind_4joe,0.15374
pdbbind_6ccl,0.21532
pdbbind_1h46,0.34780
pdbbind_1jwm,0.25927
pdbbind_1np0,0.31866
pdbbind_2l1r,0.17882
pdbbind_2rly,0.10652
pdbbind_3ej5,0.27678
pdbbind_3ff3,0.36163
pdbbind_4abg,0.26589
pdbbind_4ck3,0.19827
pdbbind_4ibb,0.20960
pdbbind_4q8x,0.25573
pdbbind_4xm7,0.30777
pdbbind_5a7b,0.23019
pdbbind_5csh,0.82880
pdbbind_5enf,0.20426
pdbbind_5jz9,0.28071
pdbbind_5wpb,0.17522
pdbbind_1vjc,0.23880
pdbbind_3dx1,0.36165
pdbbind_4g19,0.31211
pdbbind_4y63,0.30241
pdbbind_5q1g,0.26360
pdbbind_5ual,0.31788
pdbbind_6gjm,0.22744
pdbbind_1gww,0.30805
pdbbind_1nli,0.30039
pdbbind_2gsu,0.29309
pdbbind_2nn8,0.20342
pdbbind_2pgj,0.27457
pdbbind_2pgl,0.26059
pdbbind_3sl1,0.28491
pdbbind_3x1k,0.20967
pdbbind_4cd6,0.28095
pdbbind_4cjq,0.20527
pdbbind_4k3r,0.28018
pdbbind_4q7v,0.25632
pdbbind_5mxf,0.30001
pdbbind_6dpz,0.28437
pdbbind_6egs,0.33523
pdbbind_6p8a,0.25441
pdbbind_6pg4,0.28791
pdbbind_1bo5,0.31682
pdbbind_1d1p,0.21991
pdbbind_1d7i,0.17960
pdbbind_1qw7,0.28004
pdbbind_1uys,0.35166
pdbbind_1w31,0.29344
pdbbind_1zd4,0.28741
pdbbind_2bgr,0.34339
pdbbind_2fzk,0.25115
pdbbind_2oq6,0.27718
pdbbind_2q6h,0.30183
pdbbind_2qch,0.25544
pdbbind_2qpu,0.30428
pdbbind_2wp1,0.21760
pdbbind_2xdk,0.27536
pdbbind_2y68,0.31170
pdbbind_3afk,0.20434
pdbbind_3b3x,0.33116
pdbbind_3bb1,0.30044
pdbbind_3g0i,0.32066
pdbbind_3jdw,0.32877
pdbbind_3kn0,0.33221
pdbbind_3m3o,0.20740
pdbbind_3pke,0.30051
pdbbind_3t2p,0.35529
pdbbind_4b3b,0.26552
pdbbind_4c1y,0.28021
pdbbind_4meo,0.21798
pdbbind_4meq,0.20842
pdbbind_5dqf,0.39147
pdbbind_5lvr,0.21773
pdbbind_5qac,0.26276
pdbbind_5ujv,0.24986
pdbbind_5y97,0.09904
pdbbind_6ahi,0.27061
pdbbind_6gx3,0.34207
pdbbind_8gpb,0.38906
pdbbind_1g9s,0.21206
pdbbind_2kff,0.20996
pdbbind_2l98,0.15429
pdbbind_2vfz,0.31113
pdbbind_3ftu,0.36187
pdbbind_3jzj,0.28164
pdbbind_3sk2,0.21300
pdbbind_4a4c,0.33570
pdbbind_4ln2,0.11817
pdbbind_4qp1,0.82322
pdbbind_5c91,0.27630
pdbbind_5lud,0.23195
pdbbind_5oqu,0.82744
pdbbind_5thi,0.25551
pdbbind_6beb,0.31781
pdbbind_6mmc,0.17266
pdbbind_1pb9,0.27021
pdbbind_3pcc,0.23638
pdbbind_3st6,0.26459
pdbbind_3udj,0.33212
pdbbind_4bkt,0.19690
pdbbind_4fxj,0.31557
pdbbind_4nrc,0.20563
pdbbind_4rrf,0.19859
pdbbind_4wy3,0.29630
pdbbind_4yym,0.21244
pdbbind_5qae,0.25059
pdbbind_5qao,0.26249
pdbbind_6mll,0.33152
pdbbind_6mmq,0.17392
pdbbind_6pge,0.28837
pdbbind_3fuj,0.36147
pdbbind_3jpx,0.32056
pdbbind_3rxm,0.26682
pdbbind_4mm7,0.33373
pdbbind_5dqe,0.22453
pdbbind_5ork,0.82526
pdbbind_1gyy,0.14779
pdbbind_1j5i,0.17530
pdbbind_2azr,0.33558
pdbbind_2pem,0.14729
pdbbind_2qwg,0.30358
pdbbind_2rk8,0.34270
pdbbind_3px8,0.29493
pdbbind_4bdi,0.75075
pdbbind_4gui,0.27234
pdbbind_4iuo,0.26388
pdbbind_5hog,0.30341
pdbbind_5qa9,0.26404
pdbbind_6ccs,0.21412
pdbbind_6g28,0.32032
pdbbind_1b9v,0.30637
pdbbind_3vws,0.31632
pdbbind_4agl,0.22822
pdbbind_4y4v,0.29435
pdbbind_5aqk,0.31251
pdbbind_5o1s,0.73390
pdbbind_5qab,0.26234
pdbbind_5yum,0.16095
pdbbind_6gg5,0.31484
pdbbind_6v5l,0.23904
pdbbind_1l6y,0.28876
pdbbind_2qv7,0.33034
pdbbind_2rny,0.21475
pdbbind_2v00,0.31172
pdbbind_3buh,0.28041
pdbbind_3ex6,0.24296
pdbbind_3iny,0.29277
pdbbind_3oy8,0.19756
pdbbind_3pcn,0.23323
pdbbind_3t2q,0.34881
pdbbind_3tsd,0.32486
pdbbind_4aia,0.26083
pdbbind_4fl2,0.89282
pdbbind_5b6c,0.27412
pdbbind_5ggn,0.24534
pdbbind_5kh7,0.17852
pdbbind_5m17,0.28566
pdbbind_5nzn,0.30073
pdbbind_5qak,0.25784
pdbbind_6cq1,0.19508
pdbbind_6dyr,0.23459
pdbbind_2bve,0.17783
pdbbind_3fts,0.36284
pdbbind_3h2m,0.29590
pdbbind_3h2n,0.29059
pdbbind_4cig,0.20960
pdbbind_4ibd,0.21086
pdbbind_4lnp,0.11737
pdbbind_4mww,0.30738
pdbbind_4n99,0.26756
pdbbind_5er5,0.18977
pdbbind_5fog,0.30644
pdbbind_5fol,0.30326
pdbbind_5vdq,0.32769
pdbbind_6fzu,0.30396
pdbbind_6mlh,0.34526
pdbbind_1c3x,0.28060
pdbbind_1qsc,0.25580
pdbbind_2x6x,0.32980
pdbbind_2za3,0.28243
pdbbind_3ioc,0.31137
pdbbind_3isj,0.30926
pdbbind_3uwl,0.26377
pdbbind_4aje,0.32329
pdbbind_4io7,0.24076
pdbbind_4isu,0.25105
pdbbind_4mx1,0.29000
pdbbind_4oru,0.20004
pdbbind_5f3t,0.31211
pdbbind_5wxo,0.25374
pdbbind_6cfc,0.29542
pdbbind_1l2z,0.12785
pdbbind_2a8g,0.19162
pdbbind_3clp,0.21326
pdbbind_3d7b,0.19587
pdbbind_4gwi,0.21984
pdbbind_4ovg,0.30014
pdbbind_4tte,0.19520
pdbbind_5ai0,0.29873
pdbbind_5dkn,0.19694
pdbbind_5os7,0.82895
pdbbind_6fdu,0.27782
pdbbind_6gg4,0.33347
pdbbind_6gmd,0.82892
pdbbind_6ipm,0.30486
pdbbind_6njh,0.31620
pdbbind_1bcj,0.21925
pdbbind_1e37,0.26654
pdbbind_1fwu,0.20438
pdbbind_1gz3,0.33867
pdbbind_1gz4,0.33665
pdbbind_1h0r,0.20758
pdbbind_1i43,0.30292
pdbbind_1loq,0.26228
pdbbind_1pdz,0.34127
pdbbind_1uy6,0.27930
pdbbind_1uy7,0.27597
pdbbind_1uyd,0.26279
pdbbind_1uye,0.27911
pdbbind_1w70,0.12721
pdbbind_1wht,0.29173
pdbbind_2bjm,0.21274
pdbbind_2bmz,0.21138
pdbbind_2bvr,0.25549
pdbbind_2fx6,0.26983
pdbbind_3ex2,0.25662
pdbbind_3ful,0.36262
pdbbind_3kd7,0.17351
pdbbind_3l59,0.30448
pdbbind_3mrt,0.38979
pdbbind_3n7a,0.20800
pdbbind_3zlw,0.77907
pdbbind_4ayt,0.30375
pdbbind_4ayx,0.30061
pdbbind_4b2d,0.33920
pdbbind_4kza,0.29128
pdbbind_4l7h,0.33054
pdbbind_4l7j,0.33154
pdbbind_4o4k,0.26933
pdbbind_4pji,0.23539
pdbbind_5c6o,0.29710
pdbbind_5c6p,0.30604
pdbbind_5c87,0.20560
pdbbind_5dy7,0.20453
pdbbind_5dya,0.20697
pdbbind_5em3,0.19677
pdbbind_5eva,0.20547
pdbbind_5ewd,0.20785
pdbbind_5g43,0.30226
pdbbind_5hn0,0.31913
pdbbind_5j41,0.28333
pdbbind_5jer,0.24025
pdbbind_5qag,0.26244
pdbbind_5vdu,0.33032
pdbbind_5vdv,0.31085
pdbbind_5vdw,0.32641
pdbbind_6chm,0.21249
pdbbind_6gjj,0.23163
pdbbind_6mlp,0.23568
pdbbind_6pg6,0.28691
pdbbind_6prg,0.30816
pdbbind_2vfk,0.23498
pdbbind_3fj7,0.21782
pdbbind_3g32,0.33005
pdbbind_3wkc,0.30047
pdbbind_4k5m,0.35845
pdbbind_4mjq,0.29915
pdbbind_6mnp,0.33430
pdbbind_1ai5,0.25033
pdbbind_1fwv,0.20723
pdbbind_1grp,0.31541
pdbbind_1ugy,0.19977
pdbbind_2am4,0.30060
pdbbind_2h9p,0.28909
pdbbind_2r23,0.23030
pdbbind_2yde,0.26512
pdbbind_3f5l,0.33533
pdbbind_3ms2,0.38745
pdbbind_3q6z,0.24759
pdbbind_4jog,0.17256
pdbbind_4tk1,0.28314
pdbbind_4tk2,0.25078
pdbbind_4tln,0.37254
pdbbind_4ufm,0.38572
pdbbind_5enh,0.21420
pdbbind_5qas,0.26306
pdbbind_6d1h,0.25921
pdbbind_6qtq,0.28547
pdbbind_1b2m,0.16814
pdbbind_2vta,0.75309
pdbbind_3ati,0.26715
pdbbind_3fjg,0.21691
pdbbind_3h91,0.12986
pdbbind_3rxd,0.26686
pdbbind_4fz3,0.29165
pdbbind_4y5s,0.28196
pdbbind_6g46,0.31123
pdbbind_6iou,0.27102
pdbbind_1f5k,0.25460
pdbbind_1ihy,0.33461
pdbbind_1oh4,0.21647
pdbbind_2dwx,0.22924
pdbbind_2wq5,0.17498
pdbbind_2xp4,0.20673
pdbbind_3kpv,0.25961
pdbbind_3mrv,0.38851
pdbbind_3v30,0.22427
pdbbind_4bv2,0.24666
pdbbind_4pre,0.24297
pdbbind_4yk0,0.21282
pdbbind_4yux,0.29306
pdbbind_5a7c,0.21105
pdbbind_5khj,0.31301
pdbbind_6cef,0.17796
pdbbind_6gjr,0.21511
pdbbind_6gxu,0.34040
pdbbind_6mlw,0.34644
pdbbind_2iyf,0.32650
pdbbind_2pyi,0.38313
pdbbind_3d6p,0.19324
pdbbind_3gep,0.23444
pdbbind_4kov,0.27619
pdbbind_5l4h,0.23360
pdbbind_5ldo,0.20067
pdbbind_2x09,0.33926
pdbbind_3d6q,0.19607
pdbbind_4c6x,0.32227
pdbbind_4tu4,0.19224
pdbbind_4w52,0.26395
pdbbind_5jid,0.16234
pdbbind_5qa6,0.26162
pdbbind_5x9h,0.25154
pdbbind_6bhh,0.28933
pdbbind_1kui,0.26405
pdbbind_1mpl,0.31529
pdbbind_2uuo,0.32058
pdbbind_2v2h,0.26456
pdbbind_2xaj,0.29275
pdbbind_2y9g,0.20058
pdbbind_3ao2,0.19199
pdbbind_3fum,0.36267
pdbbind_3hav,0.51547
pdbbind_3kqm,0.27341
pdbbind_3nuu,0.82134
pdbbind_3s0j,0.38899
pdbbind_3vi2,0.27067
pdbbind_3wkd,0.29731
pdbbind_4j86,0.29105
pdbbind_4k8o,0.25037
pdbbind_4q46,0.21746
pdbbind_4w5a,0.23306
pdbbind_5ewh,0.20650
pdbbind_5h7h,0.19854
pdbbind_5n7b,0.29761
pdbbind_5orr,0.82956
pdbbind_5qa4,0.26158
pdbbind_5qa8,0.26266
pdbbind_5qad,0.23771
pdbbind_5qar,0.26282
pdbbind_5v8o,0.31089
pdbbind_6euc,0.35654
pdbbind_6ewk,0.35654
pdbbind_6fuh,0.25358
pdbbind_6hgs,0.23439
pdbbind_6qmd,0.27672
pdbbind_3nq3,0.22960
pdbbind_3qi3,0.31393
pdbbind_4dhm,0.28619
pdbbind_4klv,0.27586
pdbbind_4tnw,0.22955
pdbbind_5aqf,0.31595
pdbbind_6g0v,0.20109
pdbbind_1wbv,0.75442
pdbbind_2clk,0.25180
pdbbind_2xtk,0.29506
pdbbind_4xqb,0.21612
pdbbind_5etf,0.74435
pdbbind_5mos,0.26734
pdbbind_6g2a,0.30455
pdbbind_1kug,0.26386
pdbbind_1li6,0.26135
pdbbind_1nje,0.26563
pdbbind_1ybo,0.22286
pdbbind_2ggd,0.33681
pdbbind_2hb1,0.32939
pdbbind_3as3,0.33122
pdbbind_3nfk,0.16284
pdbbind_3q2m,0.51144
pdbbind_3t09,0.35176
pdbbind_3vv6,0.32873
pdbbind_3zlx,0.78085
pdbbind_4ajl,0.32731
pdbbind_4odk,0.19832
pdbbind_4umr,0.79983
pdbbind_4yb7,0.25622
pdbbind_5aib,0.30585
pdbbind_5ech,0.31718
pdbbind_5eci,0.30849
pdbbind_5h1t,0.27166
pdbbind_5lg3,0.22551
pdbbind_5qax,0.26022
pdbbind_5qb0,0.26140
